2209070135,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070135,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070136,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070136,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070136,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070136,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070136,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070136,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070136,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070136,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070136,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070137,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070137,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070137,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070137,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070137,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070137,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070137,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070137,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070137,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070137,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070138,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070138,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070138,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070138,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070138,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070138,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070138,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070138,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070138,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070139,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070139,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070139,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070139,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070139,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070139,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070139,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070139,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070139,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070140,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070140,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070140,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070140,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070140,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070140,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070140,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070140,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070140,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070141,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070141,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070141,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070141,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070141,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070141,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070141,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070141,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070141,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070142,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070142,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070142,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070142,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070142,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070142,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070142,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070142,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070142,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070143,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070143,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070143,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070143,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070143,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070143,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070143,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070143,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070143,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070143,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070144,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070144,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070144,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070144,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070144,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070144,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070144,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070144,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070144,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070145,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070145,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070145,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070145,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070145,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070145,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070145,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070145,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070146,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070146,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070146,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070146,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070146,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070146,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070146,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070146,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070146,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070147,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070147,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070147,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070147,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070147,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070147,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070147,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070147,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070147,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070148,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070148,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070148,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070148,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070148,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070148,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070148,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070148,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070148,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070148,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070149,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070149,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070149,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070149,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070149,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070149,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070149,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070149,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070149,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070150,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070150,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070150,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070150,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070150,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070150,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070150,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070150,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070150,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070151,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070151,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070151,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070151,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070151,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070151,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070151,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070151,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070151,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070152,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070152,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070152,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070152,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070152,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070152,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070152,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070152,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070152,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070153,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070153,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070153,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070153,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070153,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070153,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070153,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070153,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070153,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070154,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070154,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070154,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070154,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070154,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070154,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070154,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070154,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070154,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070155,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070155,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070155,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070155,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070155,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070155,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070155,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070155,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070155,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070155,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070156,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070156,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070156,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070156,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070156,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070156,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070156,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070156,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
2209070156,"x=2,y=1,z=0","x=665,y=13745,z=15277","x=124,y=-32766,z=-53",944.91,36.34,60.9,0.02,254,1.41,30994
